content,time
"因为做这些视频，被骂，好笨，好蠢，好傻，你做这些谁看得见？不怕被报复吗？甚至被家人谴责，他们让我们管好自己，层层阻力，可那又如何？
上古凶兽，年，大年30残害百姓，但它怕光热与声响，所以，大年30那天，每家每户，灯火通明，燃放烟花鞭炮，以驱逐年，但是，烟花与鞭炮的燃放时间是那么的短暂，而黎明的到来，又那么的漫长，年那头凶兽，正潜伏在黑暗中，只要爆竹烟花已过，就冲出来伤害百姓所以人们团结起来，接力，一个接着一个，燃放烟花爆竹，是那个寂静的黑夜，充满光亮，烟花与，鞭炮声，如果，大家都是为年的强大，怕它报复而不敢燃放手中的烟花与爆竹，那么年，怎么会被当时的人们所战胜？而现在，温柔等那些战士正与吴军豹那些凶兽恶战，吴军豹那些凶兽和年一样只能潜伏在黑暗，它们惧怕光明与声响与热，所以，中华家的兄弟姐妹们，请发光，请燃放你手中的烟花爆竹，在黎明还未到来之前，让我们的光，烟花与爆竹，充满着整个黑夜，黎明到来之间的黑夜，是那么的黑，那么的难敖，那么的漫长，可是，我们不能退缩，一旦放弃，那群凶兽就会有机可乘，它们便会扑向我们的战士，请坚持着，让黎明到来吧！哪怕前方再多的阻力，来呀恰烂钱的，你一直删，我评论，我就一直发（转载的，作者同意，请大家转载）",2019-11-17 11:42:02
"我发现了一件很可怕的事情。
当今天、我关注豫章书院这件事的两个星期后，我第一次与我的母亲交谈起了这件事，起因是在看一位鬼畜up主关于这件事的视频引起了她的注意。
我的母亲是一个很开明的人，至少我可以我也愿意和她分享很多事情。但当我说到这个书院的时候，她的反应让我害怕。
她先是真诚的质问为什么会有这样的家长把孩子送进这样的学校，后来我给她慢慢讲述了整个事件，她问我我怎么总看这些黑暗的奇奇怪怪的事情（我平时兴趣爱好确实比较猎奇），但我很认真的告诉她，这是真实发生的事，并不奇怪。后来我们又说了什么，可就是一句话，我突然失去了继续对话的勇气。
“那，那些孩子在没送进去之前应该也就废掉了吧，整天吊在网上，没日没夜的玩”
我忍不住争辩了一句，那也事不至此，他们不应该被这样对待，而且还有很多人可能并没有什么错误。可能是我当时的脸色太过难看，她补充道，“那就是两个极端啊，一个极端的戒网瘾（我告诉了她还有杨永信一事），一个极端的玩”
也许是我没有讲清楚吧，可是小黑屋，辱骂，猪食，这些还不够吗，这些还不足以证明那些同学已经不被当做人看待了吗，难道这些还不够过分吗？
我的母亲都尚且认为它是“极端的管教”，更何况那些失了智的原始动物们。
也许我们之间就是有鸿沟的，我只是一而再再而三的在内心不断强调，不论怎么样，那些都是活生生的人，但在经历过同样艰苦岁月的大人看来，那些只是在这个时代，沾上“时代瘾”，需要束缚的小孩，至于手段，在巨大的利益面前，谁还在意尊严？
我们是人，只有我们自己在意，他们并不在乎。
我很爱我的妈妈，但在那一刻，我只感觉呼吸困难，手脚发凉，两股打颤。我不想做无意义的揣测，我知道她不会将我送进那里，但如果我不是一个市重点中的优等生，如果我也沉迷于网络，不，不，不，不是如果，我可能已经在书院里了，只是我不知道，因为这里的馒头表面并看不出有虫子。",2019-11-16 19:35:25
心理活动好丰富啊，乐观点吧,2019-11-16 21:10:48
这种事情谁遇到都会心里发凉。,2019-11-16 21:09:14
打着教育名义的败类多的是，大连一个小学王姓女老师，因为嫌孩子邋遢让二年级女生脱光上衣在教室讲台旁洗澡，因为学生答不出题用木教尺打手心打到断，因为学生考试没考好被发蹲墙角，就像公安局犯人一样，双手交叉抱头，双腿并拢蹲下，而且还要求胳膊必须贴上膝盖，瘦小的孩子还可以，高胖点的孩子做这种动作十分痛苦，曾经有个男同学蹲着哭了一节课，她还掐过学生用高跟鞋踹过学生肚子，不过就算曝光也没几个学生会指认她，因为管理非常极端化，她对其他同学都很好，给她们印象都很好，她的极端行为只留给这些差生，只让我们刻骨铭心，其他小孩子在那个年纪之会觉得老师都是对的，甚至事不关己都不会有几个人记得，被体罚有些跟家长告过状，但家长都选择了沉默，我那个时候没有告诉父母，因为觉得父母会觉得老师都是对的，被罚也是因为自己表现不好，告诉他们无疑是告诉他们我犯错了，又要被责骂，觉得家长不会站在我们这边，后来七八年过去我有一次和爸妈提起他们很生气的样子，怪我当时没有说，我只是低头笑笑，因为觉得说了也没用啊，那个被体罚最狠的学生甚至被家长带着认错，对老师说该打打该骂骂，没关系，因为我们都是外地人，附近只有那所学校收容外地学生，如果表现不好，分分钟被开除，要想再找到学校就难了，包括初中也一样，因为外地生怕被记大过一直忍气吞声被当地生欺负被老师罚都要忍着，我初中的毕老师，曾对我的朋友说近朱者赤近墨者黑，曾经对所有女同学说，不要盘发（最普通的丸子头），那ji女方便接客才盘的头发，跟我们讲她去旅游有些ji女在路边袒胸露乳，这些是该跟初一孩子说的话吗？最过分的是教育局发下来的调查问卷，让学生写出对老师的印象评价之类，她都会提前把调查问卷收上去自己先过滤一边，只要写她不好的都会辨认下字迹（匿名问卷），辨认不出还好被辨认出就别想好日子过了，然后把那些说她不好的问卷都撕掉，找几个得力学生，让她们重写几张凑数交上去，不过这个老师和那个小学老师有个共通点，她们的恶毒也同样只给差生，所以多年以后当我问起同学，她还是觉得那个老师很好，虽然我们是差生，虽然被罚是因为我们表现不好，那么差生难道就理所应当受到这些极端惩罚吗？我们是犯了什么偷抢大罪吗？我们这就是罪有应得吗？,2019-11-16 07:28:47
回复 @银翼的波澜 :好的，谢谢,2019-11-19 17:16:28
突然有了一个伟大的目标，我想成立一所真正的戒网瘾学校，让社会看看，什么才是学校，什么才配叫做学校,2019-11-08 18:01:55
？在首页发现了豫章书院标签视频合集,2019-11-08 16:54:45
加油，我们会支持你的！！！,2019-11-08 12:28:23
"别说小破站不敢发声
豫章书院的频道都出来了",2019-11-08 12:25:15
直接开了个豫章书院频道了！,2019-11-08 12:25:34
小破站nb,2019-11-08 12:33:09
"我们学校家长会开始有专家过来教家长怎么教育孩子了。
不知道是不是这件是的原因，但加油！[画风突变][画风突变][画风突变]",2019-11-08 12:15:10
"感觉目前这些熊家长就是这个情况：
动画动漫：救救孩子
游戏娱乐：救救孩子
家庭教育：关我屁事
家庭暴力：关我屁事
校园霸凌：关我屁事
电暴治疗：务必支持
智商税务：关我屁事
引导不当：关我屁事
孩子犯熊：孩子而已 
                            复制粘贴",2019-11-08 02:24:42
吴军豹一到店，所有喝酒的人便都看着它笑，有的叫道，“吴军豹，你书院又有受害者举报了！”它不回答，对柜里说，“撤两个热搜，请一波水军。”便排出几个脏钱。他们又故意的高声嚷道， “你一定又骗无知家长了！”吴军豹睁大眼睛说，“你怎么这样凭空污狗清白……” “什么清白？我前天亲眼见你上了B站榜一，吊着打。”吴军豹便涨红了脸，额上的青筋条条绽出，争辩道，“教育不能算骗……教育！……专家的事，能算骗么？”接连便是难懂的话，什么“森田疗法”，什么“心累”之类，引得众人都哄笑起来：店内外充满了快活的空气。,2019-11-07 22:55:15
他连狗都不配,2019-11-07 23:35:57
爱狗人士表示强烈谴责,2019-11-07 23:35:36
敬佩您的勇毅，这才是中国青年的骨气啊！我在屏幕这一边泪流满面，我痛恨自己的无力！除了称赞你以外.. 什么都做不了..这么多日夜以来的坚守和努力，辛苦了！！我不知道以什么立场来恳求您，继续坚持下去，拜托了#豫章书院#,2019-11-07 21:40:28
我就想知道评论里借机带祖国节奏的你们要脸吗？你要是个顶天立地的人，你不喜欢祖国就离开这里，有本事堂堂正正去你心中的伊甸园，没本事偷渡死路上也死外国的土地上！你一面尽情抹黑祖国，一面说着汉语写着汉字还生活在祖国的土地上，你不要脸的吗？,2019-11-07 17:44:37
！！可以把它的信息曝光嘛,2019-11-16 22:39:06
"如果天空总是黑暗的，那就摸黑生存。
如果发出声音是危险的，那就保持沉默。
如果自觉无力发光，那就蜷伏于墙角。
但不要习惯了黑暗就为黑暗辩护，
也不要为了自己的苟且而得意，
不要嘲讽那些比自己更勇敢的人们，
我们可以卑微如尘土，不可扭曲如蛆虫。如果天空总是黑暗的，那就摸黑生存。
如果发出声音是危险的，那就保持沉默。
如果自觉无力发光，那就蜷伏于墙角。
但不要习惯了黑暗就为黑暗辩护，
也不要为了自己的苟且而得意，
不要嘲讽那些比自己更勇敢的人们，
我们可以卑微如尘土，不可扭曲如蛆虫。",2019-11-15 22:30:03
类似的还有南昌的西山学校，那里也是有体罚，拿着方木棍殴打学生，我的一个朋友甚至被那边的教官扇耳光扇到鼻血流出来，一个学生逃走后被抓回来，教官打了八十多棍，棍子全部都打断了，那个学校还出过猥亵事件，希望能得到点帮助吧,2019-11-13 09:07:40
其实我觉得，豫章书院之流之所以出现，还是因为家庭教育的缺失。父母没有教育好子女，就把问题全都推到孩子身上，说孩子太难管了，管不了了，希望有人能帮忙教育一下孩子，于是杨永信、吴军豹等人就出现了，说我能帮你们把你们有问题不听话的孩子变成听话的孩子，这些父母就觉得自己的救星出现了，只是花点钱算什么呢？我可是得到了一个听话的孩子。他们高高兴兴的把孩子交给了一群恶魔，他们还不自知，反而在心中窃喜。我在大三寒假的时候去了一家辅导班兼职，见了一对的父母，他们两个人五十多岁了，几乎没有文化，前两个都是女儿，大女儿都快结婚了，终于有了一个儿子，他们没有送孩子去过幼儿园，而是到了年龄直接送孩子去上一年级，这个孩子一个学期下来连1--10都认不全，个位数的加减不会算，连天田个这种最基本的汉字都不会写，我的老板曾问过他们为什么不在家教孩子，他们说忙，没时间，文化程度低，教不了，送到学校就是让老师教孩子，他们不管。我老板在私底下和我们说，家长忙都是借口，再忙怎么教1234的空都没有呢？再说了，他们文化水平不高，为什么不趁机和孩子一起学呢？这就是不想管孩子的借口。这种父母才是杨永信、吴军豹之流背后的最大势力。只要这种父母存在，杨吴之流就不会轻易的消失。他们躲在暗处，销声匿迹了一般，只要我们放松警惕，他们便会反扑回来。我希望我们能做到的不止三连支持，如果你身边的亲戚朋友你认识的人有送孩子去这种“学校”的话，请把这个视频给他们看看，让他们知道自己把孩子送去了什么样的地狱。另外，我看到一个评论说希望这些恶鬼回到地狱，我不同意，我更希望看到他们魂飞魄散。,2019-11-13 06:59:35
